sequence,module,level,type,identifier,name,datatype,multiplicity,association_role,definition,label_local,definition_local,source_bsm_id,semantic_path,associated_module,class_term,local_name,xpath
56,bus,3,C,,Party_ Contact,,0..*,,Information about contacts.,【担当者情報】,担当者に関する情報。,BT10-10,$.btx_BusinessTransactions.btx_EntityParty.btx_PartyContact,bus,Party_ Contact,entityPartyContact,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:entityParty/gl-bus:entityPartyContact
57,bus,4,A,,Contact Prefix,String,0..1,,"Prefix (e.g. Dr., Mr., Mrs.)",敬称,敬称(Dr.、Mr.、Mrs.など),BU22-01,$.btx_BusinessTransactions.btx_EntityParty.btx_PartyContact.bus_ContactPrefix,bus,Party_ Contact,entityPartyContactContactPrefix,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:entityParty/gl-bus:entityPartyContact/gl-bus:entityPartyContactContactPrefix
58,bus,4,A,,Contact Last Name,String,0..1,,Last or family name,姓,姓,BU22-02,$.btx_BusinessTransactions.btx_EntityParty.btx_PartyContact.bus_ContactLastName,bus,Party_ Contact,entityPartyContactContactLastName,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:entityParty/gl-bus:entityPartyContact/gl-bus:entityPartyContactContactLastName
59,bus,4,A,,Contact First Name,String,0..1,,First or given name,名,名、クリスチャンネーム,BU22-03,$.btx_BusinessTransactions.btx_EntityParty.btx_PartyContact.bus_ContactFirstName,bus,Party_ Contact,entityPartyContactContactFirstName,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:entityParty/gl-bus:entityPartyContact/gl-bus:entityPartyContactContactFirstName
60,bus,4,A,,Contact Suffix,String,0..1,,"Suffix (e.g. MD, CPA, Jr.)",付加名称,付加名称(MD、CPA、Jr.など),BU22-04,$.btx_BusinessTransactions.btx_EntityParty.btx_PartyContact.bus_ContactSuffix,bus,Party_ Contact,entityPartyContactContactSuffix,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:entityParty/gl-bus:entityPartyContact/gl-bus:entityPartyContactContactSuffix
61,bus,4,A,,Contact Attention Line,String,0..1,,Attention Line,アテンションライン,アテンションライン,BU22-05,$.btx_BusinessTransactions.btx_EntityParty.btx_PartyContact.bus_ContactAttentionLine,bus,Party_ Contact,entityPartyContactContactAttentionLine,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:entityParty/gl-bus:entityPartyContact/gl-bus:entityPartyContactContactAttentionLine
62,bus,4,A,,Contact Position Role,String,0..1,,Position or role,地位/役職,地位や役職。,BU22-06,$.btx_BusinessTransactions.btx_EntityParty.btx_PartyContact.bus_ContactPositionRole,bus,Party_ Contact,entityPartyContactContactPositionRole,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:entityParty/gl-bus:entityPartyContact/gl-bus:entityPartyContactContactPositionRole
63,bus,4,A,,Contact Contact Type,String,0..1,,"Role of contact. Examples include: Source Service, Sender, Recipient, Invoicer, Auditor, Accountant",担当者役割,担当者の役割。例：ソースサービス、送付元、受取人、請求先、監査人、会計事務所。,BU22-07,$.btx_BusinessTransactions.btx_EntityParty.btx_PartyContact.bus_ContactContactType,bus,Party_ Contact,entityPartyContactContactContactType,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:entityParty/gl-bus:entityPartyContact/gl-bus:entityPartyContactContactContactType
64,bus,4,A,,Contact Location ID cross reference,String,0..1,,This code is used to associate the contact with a specific location for the Entity. Its value should be the same as that of the organizationAddressLocationIdentifier,所在地相互参照情報,担当者と事業体の位置情報を関係付けるためのコード。organizationAddressLocationIdentifierと同じ値であるべき。,BU22-08,$.btx_BusinessTransactions.btx_EntityParty.btx_PartyContact.bus_ContactLocationIDcrossreference,bus,Party_ Contact,entityPartyContactContactLocationIdCrossReference,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:entityParty/gl-bus:entityPartyContact/gl-bus:entityPartyContactContactLocationIdCrossReference
65,bus,4,A,,Contact Active,Boolean,0..1,,"Boolean to indicate whether the contact is active (=""true"") or inactive (=""false"")",担当者有効性,担当者が有効か無効かを示すブール値。,BU22-09,$.btx_BusinessTransactions.btx_EntityParty.btx_PartyContact.bus_ContactActive,bus,Party_ Contact,entityPartyContactContactActive,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:entityParty/gl-bus:entityPartyContact/gl-bus:entityPartyContactContactActive
66,bus,4,C,,Contact_ Phone,,0..*,,Contact Phone Number,【担当者電話番号】,担当者の電話番号。,BU22-10,$.btx_BusinessTransactions.btx_EntityParty.btx_PartyContact.bus_ContactPhone,bus,Contact_ Phone,entityPartyContactPhone,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:entityParty/gl-bus:entityPartyContact/gl-bus:entityPartyContactPhone
67,bus,5,A,PK,Phone Number,String,0..1,,Phone number referred to in Phone Number Description'\.,電話番号,電話番号用途で示される電話番号。,BU03-01,$.btx_BusinessTransactions.btx_EntityParty.btx_PartyContact.bus_ContactPhone.bus_PhoneNumber,bus,Contact_ Phone,entityPartyContactPhonePhoneNumber,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:entityParty/gl-bus:entityPartyContact/gl-bus:entityPartyContactPhone/gl-bus:entityPartyContactPhonePhoneNumber
68,bus,5,A,,Phone Number Description,String,0..1,,"Entity Phone Number Description such as Main, Investor relations. Enumerated as: bookkeeper, controller, direct, fax, investor-relations, main, switchboard, other.",電話番号用途,"代表、IR用などの、電話番号の用途。
[設定値のリスト]
(bookkeeper：記帳係)、(controller：会計責任者)、(direct：直通)、(fax：FAX)、(investor-relations：IR窓口)、(main：代表)、(switchboard：交換台)、(other：その他)",BU03-02,$.btx_BusinessTransactions.btx_EntityParty.btx_PartyContact.bus_ContactPhone.bus_PhoneNumberDescription,bus,Contact_ Phone,entityPartyContactPhonePhoneNumberDescription,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:entityParty/gl-bus:entityPartyContact/gl-bus:entityPartyContactPhone/gl-bus:entityPartyContactPhonePhoneNumberDescription
69,bus,4,C,,Contact_ Fax,,0..*,,Contact Fax Number Class,【担当者FAX番号】,担当者のFAX番号の構造体。,BU22-11,$.btx_BusinessTransactions.btx_EntityParty.btx_PartyContact.bus_ContactFax,bus,Contact_ Fax,entityPartyContactFax,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:entityParty/gl-bus:entityPartyContact/gl-bus:entityPartyContactFax
70,bus,5,A,PK,Fax Number,String,0..1,,Fax Number,FAX番号,FAX番号。,BU08-01,$.btx_BusinessTransactions.btx_EntityParty.btx_PartyContact.bus_ContactFax.bus_FaxNumber,bus,Contact_ Fax,entityPartyContactFaxFaxNumber,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:entityParty/gl-bus:entityPartyContact/gl-bus:entityPartyContactFax/gl-bus:entityPartyContactFaxFaxNumber
71,bus,5,A,,Fax Number Usage,String,0..1,,"Fax number usage (e.g. orders, head office, IR)",FAX番号用途,FAX番号の用途。(注文、本社、IRなど),BU08-02,$.btx_BusinessTransactions.btx_EntityParty.btx_PartyContact.bus_ContactFax.bus_FaxNumberUsage,bus,Contact_ Fax,entityPartyContactFaxFaxNumberUsage,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:entityParty/gl-bus:entityPartyContact/gl-bus:entityPartyContactFax/gl-bus:entityPartyContactFaxFaxNumberUsage
72,bus,4,C,,Contact_ Email,,0..*,,Contact E-mail address class,【担当者Eメールアドレス】,担当者のEメールアドレスの構造体。,BU22-12,$.btx_BusinessTransactions.btx_EntityParty.btx_PartyContact.bus_ContactEmail,bus,Contact_ Email,entityPartyContactEmail,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:entityParty/gl-bus:entityPartyContact/gl-bus:entityPartyContactEmail
73,bus,5,A,PK,Email Address,String,0..1,,Email Address,Eメールアドレス,Eメールアドレス。,BU13-01,$.btx_BusinessTransactions.btx_EntityParty.btx_PartyContact.bus_ContactEmail.bus_EmailAddress,bus,Contact_ Email,entityPartyContactEmailEmailAddress,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:entityParty/gl-bus:entityPartyContact/gl-bus:entityPartyContactEmail/gl-bus:entityPartyContactEmailEmailAddress
74,bus,5,A,,Email Address Usage,String,0..1,,"Email address usage (e.g. orders, head office, IR)",Eメールアドレス用途,Eメールアドレスの用途。(注文、本社、IRなど),BU13-02,$.btx_BusinessTransactions.btx_EntityParty.btx_PartyContact.bus_ContactEmail.bus_EmailAddressUsage,bus,Contact_ Email,entityPartyContactEmailEmailAddressUsage,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:entityParty/gl-bus:entityPartyContact/gl-bus:entityPartyContactEmail/gl-bus:entityPartyContactEmailEmailAddressUsage
75,btx,2,C,,Transaction_ Header,,0..*,,Parent class grouping transaction document header records.,【取引ヘッダ】,取引文書のヘッダ・レコードをまとめて保持する親クラス。,BT11-03,$.btx_BusinessTransactions.btx_TransactionHeader,btx,Transaction_ Header,transactionHeader,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader
76,btx,3,A,,Date Posted,Date Time,0..1,,Date this entry was posted (validated) to the general ledger. May not represent the date of accounting significance which is represented by 'postingDate'.,転記済日付,この仕訳が総勘定元帳に転記された(検証された)日付。 postingDateで示されるような会計上意味のある日付を表さないかもしれない。,BT13-01,$.btx_BusinessTransactions.btx_TransactionHeader.btx_DatePosted,btx,Transaction_ Header,datePosted,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:datePosted
77,btx,3,A,,Creator,String,0..1,,Initials/name of operator originally entering.,仕訳作成者,最初に入力したオペレータのイニシャル/名前。,BT13-02,$.btx_BusinessTransactions.btx_TransactionHeader.btx_Creator,btx,Transaction_ Header,transactionCreator,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionCreator
78,btx,3,A,,Last Modifier,String,0..1,,Identification for the last person modifying this entry before posting.,仕訳最終更新者,転記前に最後にこの仕訳を修正した者の識別子。,BT13-03,$.btx_BusinessTransactions.btx_TransactionHeader.btx_LastModifier,btx,Transaction_ Header,lastModifier,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:lastModifier
79,btx,3,A,,Responsible Person,String,0..1,,Identifier of person who created or originated or is otherwise responsible for the entry.,責任者,仕訳を作成したか、仕訳に責任を持つ者の識別子。,BT13-04,$.btx_BusinessTransactions.btx_TransactionHeader.btx_ResponsiblePerson,btx,Transaction_ Header,responsiblePerson,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:responsiblePerson
80,btx,3,A,,Posting Code,String,0..1,,"Code for posting to period, e.g., period 1-13, based on codes in an accounting period file. We do not recommend that software vendors export here, but suggest providing period end numbers for the buckets. Possibilities W1 through W53, M1 through M13, Q1-Q4. Developers and others creating output files are encouraged to supply an actual end date.",転記コード,転記の期間を表すコード。例えば、会計期間ファイルのコードにもとづく期間１～１３。ソフトウエアベンダーが、この値をエクスポートすることは推奨しない。期間の最終番号を提供することを勧める。可能な値としては、W1からW53、M1からM13、Q1からQ4など。開発者や出力ファイルの作成者には、実際の終了日付を提供することを勧める。,BT13-05,$.btx_BusinessTransactions.btx_TransactionHeader.btx_PostingCode,btx,Transaction_ Header,postingCode,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:postingCode
81,btx,3,A,,Number of Entries,Integer,0..1,,The total number of entries.,仕訳総数,仕訳の総数。,BT13-06,$.btx_BusinessTransactions.btx_TransactionHeader.btx_NumberofEntries,btx,Transaction_ Header,numberOfEntries,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:numberOfEntries
82,btx,3,A,,Comment,String,0..1,,Comment of the entry,仕訳摘要,仕訳の摘要,BT13-07,$.btx_BusinessTransactions.btx_TransactionHeader.btx_Comment,btx,Transaction_ Header,comment,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:comment
83,btx,3,A,,Header_ Entry Date,Date Time,0..1,,"Represents the actual date/time of entry into computer (automated from system date, often misrepresented by changing system clock). Posting dates are maintained separately.",入力日付,コンピュータへ入力した実際の日付/時刻(システム日付から自動的に与えられ、システム時計の変更により、しばしば誤った値になる)を示す。 転記日付とは別に管理される。,BT13-08,$.btx_BusinessTransactions.btx_TransactionHeader.btx_HeaderEntryDate,btx,Transaction_ Header,headerEntryDate,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:headerEntryDate
84,btx,3,A,,Header_ Type Identifier,Token,0..1,,"One of the following enumerated list: adjusting, budget, comparative, external-accountant, standard, passed-adjusting, eliminating, proposed, recurring, reclassifying, simulated, tax, other",種別識別子,"以下の値のうちのひとつ。_x000D_
整理、予算、比較、外部会計事務所、通常、無視、消去、提案、反復、組替、シミュレーション、税、その他_x000D_
[設定値のリスト]_x000D_
(adjusting：整理)、(budget：予算)、(comparative：比較)、(external-accountant：外部会計事務所)、(standard：通常)、(passed-adjusting：無視)、(eliminating：消去)、(proposed：提案)、(recurring：反復)、(reclassifying：組替)、(simulated：シミュレーション)、(tax：税)、(other：その他)",BT13-09,$.btx_BusinessTransactions.btx_TransactionHeader.btx_HeaderTypeIdentifier,btx,Transaction_ Header,headerTypeIdentifier,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:headerTypeIdentifier
